ACCOUNT_NUMBER,APP_NAME,USER_ID,INST_ID,INST_NAME,TRADER_ID,HIERARCHY_SEQ_NUM,SRC_SYSTEM,EVENT_TYPE,INSTRUMENT_TYPE,TICKER,CURRENCY,PRICE,QUANTITY,AMOUNT,BROKER_ID,STATUS,IS_ACTIVE,TRADE_STATUS,TRADE_ID,TRADE_TS,TRADE_TYPE,BASE_TRADE_ID,APPROVAL_STATUS,CATEGORY,COMMENTS,TRADEBOOK,CONTRABOOK,CONTRACT_ID,COUNTERPARTY,EVENT_ACTION,EVENT_TS,EVENT_REASON,EXTERNAL_ID,NOTES_FRONT_OFFICE,NOTES_BACK_OFFICE,NOVATION_ID,NOVATION_AMOUNT,RELATED_EXCHANGE,PRIMARY_BOOK,RISK_ID,FIXED_RATE,MATURITY_DATE,FLOATING_RATE_ISDA_INDEX,STRIKE_PRICE,OPTION_TYPE,BUY_SELL,MISCELLANEOUS_BLOB_1,MISCELLANEOUS_BLOB_2,VERSION
24fac0684c2c5e0,THOMSON REUTERS,1cd73157b11d394,1ee9018c01e7da0,BNP Paribas,460,10,DCC,FILLEDREQ,Stock,QRVO,CAD,189.3894,510522,96687455.27,200,PASS,true,DONE,35a4ef6c,2018-09-28 12:16:37.359,STOP,35a4ecc8,APPROVED,RISK,USER_ID: '1cd73157b11d394' AMOUNT: '9.66874552668E7' SRC_SYSTEM: 'DCC' TICKER: 'QRVO',FIDELITY,IB,8041083,Morgan Stanley,APPROVE,2018-07-24 12:16:37.359,Income,523685,ACCOUNT_NUMBER: '24fac0684c2c5e0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Stock',BROKER: '200' TRADE_ID: '35a4ef6c' TRADE_STATUS: 'DONE' EVENT_REASON: 'Income',1cceee473d13b54,4362058.260996858,NYSE,BANK,26ef4c8d75d3cb0,8.02,2018-12-15,VANGUARD TOTAL,176.3787,CALL,BUY,26ca17d44dd70b0,259661a9d836cb0,1
2aa26f189cc50c0,FACTSET,29f14c503b71d50,196938f30d1f536,UBS,642,59,LIC,NEWCONF,Futures,CINF,MXN,94.6191,909687,86073765.22,124,CANCELLED,true,INPROCESS,35a4ef6c,2018-09-28 12:16:37.359,STOP,35a4ecc8,ONHOLD,RISK,USER_ID: '29f14c503b71d50' AMOUNT: '8.60737652217E7' SRC_SYSTEM: 'LIC' TICKER: 'CINF',BLOOMBERG,OPTIONS PRO,1646947,JP Morgan,REJECT,2018-08-12 12:16:37.359,Investment,1789906,ACCOUNT_NUMBER: '2aa26f189cc50c0' APP_NAME: 'FACTSET' INST_NAME: 'UBS' INSTRUMENT_TYPE: 'Futures',BROKER: '124' TRADE_ID: '35a4ef6c' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Investment',187be8093e26424,742115.1587258362,CHX,AML,173fe52a81e73c4,2.16,2018-12-24,ISHARES FUTURES,102.1608,CALL,SELL,17d1cc4b61ecf6b,2067046aa9d49e8,1
20fd04021588cf8,CAPIQ,1cac6bccc61f6a4,2a2d1c626b95750,TD,462,48,HORIZON,NEWCONF,Futures,LLL,MXN,34.8964,873549,30483715.32,43,PASS,true,INPROCESS,35a4ef6d,2018-09-23 12:55:33.407,STOP,35a4ed59,APPROVED,MARGIN,USER_ID: '1cac6bccc61f6a4' AMOUNT: '3.04837153236E7' SRC_SYSTEM: 'HORIZON' TICKER: 'LLL',VANGUARD,IB,6744063,Bank of China,WITHDRAW,2018-08-12 12:55:33.407,Investment,9968755,ACCOUNT_NUMBER: '20fd04021588cf8' APP_NAME: 'CAPIQ' INST_NAME: 'TD' INSTRUMENT_TYPE: 'Futures',BROKER: '43' TRADE_ID: '35a4ef6d' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Investment',19d02d760a1be24,7136591.038771922,NYSE,AML,1af0d1485df2038,8.62,2018-10-30,FIDELITY SP500,31.9096,OTC,SUSPEND,16d1e52c946cb8c,19a2b284de10b78,1
267a7ba917e4d90,THOMSON REUTERS,227c5b8f8fdd650,1d8f29ea845d658,Chase,296,99,HORIZON,NEWREQ,Preferred Stock,TJX,CHF,50.7769,702303,35660769.20,325,CANCELLED,true,SETTLED,35a4ef6d,2018-09-23 12:55:33.407,SELL LIMIT,35a4ed59,APPROVED,CASH,USER_ID: '227c5b8f8fdd650' AMOUNT: '3.56607692007E7' SRC_SYSTEM: 'HORIZON' TICKER: 'TJX',MERRILL EDGE,BROADRIDGE,3444810,Chase,WITHDRAW,2018-08-22 12:55:33.407,Income,5416870,ACCOUNT_NUMBER: '267a7ba917e4d90' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '325' TRADE_ID: '35a4ef6d' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Income',1f26f06a9562fd0,7198654.467265979,BSE,BANK,1dd1052664e2284,3.77,2018-11-29,FIDELITY SP500,46.7434,ETC,SUSPEND,25a3546be3174c8,16f26fff3868665,1
1f8db338ca72708,CAPIQ,200dc7711a049a0,26a91d611d9c180,Santander,590,43,HORIZON,MODCONF,Bond,WEC,SEK,198.5221,588659,116861820.86,595,CANCELLED,true,DONE,35a4ef6d,2018-09-23 12:55:33.407,SELL LIMIT,35a4ed59,REJECTED,CASH,USER_ID: '200dc7711a049a0' AMOUNT: '1.168618208639E8' SRC_SYSTEM: 'HORIZON' TICKER: 'WEC',REUTERS,BROADRIDGE,6261277,Wells Fargo,APPROVE,2018-09-09 12:55:33.407,Investment,6578283,ACCOUNT_NUMBER: '1f8db338ca72708' APP_NAME: 'CAPIQ' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Bond',BROKER: '595' TRADE_ID: '35a4ef6d' TRADE_STATUS: 'DONE' EVENT_REASON: 'Investment',1b33b1f2340cf80,242720.94359445825,CHX,REGULATORY,2b21a3e5bbc7a60,2.19,2018-11-30,FIDELITY SP500,202.8453,CALL,SELL,21f8dc5fe980ca8,1bd64e456cb2358,1
28655216f08fa70,BLOOMBERG,2339816992832b8,2113d49f3c990d0,JP Morgan,536,54,DCC,NEWREQ,Stock,RHT,CHF,122.2988,800517,97902268.48,640,FAIL,true,DONE,35a4ef6e,2018-09-28 06:39:28.864,MARKET,35a4e9e6,REJECTED,RISK,USER_ID: '2339816992832b8' AMOUNT: '9.79022684796E7' SRC_SYSTEM: 'DCC' TICKER: 'RHT',ETRADE,BROADRIDGE,246442,Wells Fargo,DEFER,2018-07-06 06:39:28.864,Retirement,1101467,ACCOUNT_NUMBER: '28655216f08fa70' APP_NAME: 'BLOOMBERG' INST_NAME: 'JP Morgan' INSTRUMENT_TYPE: 'Stock',BROKER: '640' TRADE_ID: '35a4ef6e' TRADE_STATUS: 'DONE' EVENT_REASON: 'Retirement',25a1371a17d6070,4489773.989556386,NASDAQ,BANK,2983380c1c73c60,10.42,2018-12-29,ISHARES FUTURES,115.1908,ETC,HOLD,2b13099e5fbc000,1a0c8d3c1918468,1
240665dc6e78410,FACTSET,24cc594aee28878,225e5d141cf1638,Citi,170,40,LIC,NEWREQ,Preferred Stock,DIS,USD,25.4434,266965,6792497.28,768,CANCELLED,true,CANCELLED,35a4ef6f,2018-09-29 11:02:01.266,BUY STOP,35a4ec93,REJECTED,MARGIN,USER_ID: '24cc594aee28878' AMOUNT: '6792497.281' SRC_SYSTEM: 'LIC' TICKER: 'DIS',REUTERS,OPTIONS PLACE,5164033,Bank of China,WITHDRAW,2018-08-30 11:02:01.266,Retirement,8470333,ACCOUNT_NUMBER: '240665dc6e78410' APP_NAME: 'FACTSET' INST_NAME: 'Citi' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '768' TRADE_ID: '35a4ef6f' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Retirement',16974c06d960a7a,3732798.0324081928,PHLX,BANK,1f24a75edeed030,6.81,2018-11-07,VANGUARD TOTAL,23.1211,ETC,SELL,2871e78f695a480,1767105ee4c8fed,1
2846ba3feb31cb0,FACTSET,175c7cc83628850,2113d49f3c990d0,JP Morgan,315,96,LEGACY,NEWREQ,Stock,WU,MXN,200.1982,639941,128115036.31,436,CANCELLED,true,SETTLED,35a4ef70,2018-09-23 11:06:01.612,SELL LIMIT,35a4ea2a,ONHOLD,DEFAULT,USER_ID: '175c7cc83628850' AMOUNT: '1.281150363062E8' SRC_SYSTEM: 'LEGACY' TICKER: 'WU',FIDELITY,OPTIONS PLACE,3270265,Capital One,DEFER,2018-09-18 11:06:01.612,Retirement,7679831,ACCOUNT_NUMBER: '2846ba3feb31cb0' APP_NAME: 'FACTSET' INST_NAME: 'JP Morgan' INSTRUMENT_TYPE: 'Stock',BROKER: '436' TRADE_ID: '35a4ef70' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',26fe314d406e040,2333784.1980166556,CBOE,DERIVATIVES,1cb41212c7b042c,10.28,2018-11-19,FIDELITY SP500,217.5621,ETC,SELL,187936decbb7862,253ead370468f48,1
1b57a0bb938582c,BLOOMBERG,1767610a545b711,1dabf0456b69960,China Construction Bank,685,25,FRONTIER,NEWREQ,Option,BDX,CAD,46.4159,282275,13102048.17,435,PASS,true,DONE,35a4ef71,2018-09-24 04:27:25.140,SELL STOP,35a4ee34,APPROVED,CASH,USER_ID: '1767610a545b711' AMOUNT: '1.31020481725E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'BDX',BLOOMBERG,IB,946164,Santander,REJECT,2018-07-23 04:27:25.140,Consolidation,9115714,ACCOUNT_NUMBER: '1b57a0bb938582c' APP_NAME: 'BLOOMBERG' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Option',BROKER: '435' TRADE_ID: '35a4ef71' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',25fc16e772ad538,2513568.3088129205,CBOE,BANK,1c195d9394d161c,12.26,2018-12-19,ISHARES FUTURES,47.1988,CALL,BUY,296311aa3dc9bb0,1750f2e0232cb39,1
1c91c417f4631f8,CAPIQ,1a57c0da1a6c7c8,1d8f29ea845d658,Chase,821,9,FRONTIER,FILLEDREQ,Cash,HII,MXN,101.6525,761864,77445380.26,562,PASS,true,SUBMITTED,35a4ef72,2018-09-29 10:58:04.557,MARKET,35a4ec49,REJECTED,MARGIN,USER_ID: '1a57c0da1a6c7c8' AMOUNT: '7.744538026E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'HII',ETRADE,OPTIONS PLACE,3190631,TD,DEFER,2018-08-30 10:58:04.557,Debt,8993746,ACCOUNT_NUMBER: '1c91c417f4631f8' APP_NAME: 'CAPIQ' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Cash',BROKER: '562' TRADE_ID: '35a4ef72' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',274209899331280,8004452.295795896,CME,BANK,286bf628b2a2b90,12.18,2018-11-14,ISHARES FUTURES,99.2425,ETC,SELL,2b3e8f4f19578c0,1669a6db708b982,1
1f8db338ca72708,BLOOMBERG,200dc7711a049a0,18ff792a77871ac,Capital One,913,16,LIC,CXLREQ,Futures,VRTX,USD,117.5177,2751562,323357230.50,871,CANCELLED,true,INPROCESS,35a4ef73,2018-09-24 07:16:09.885,BUY STOP,35a4e950,ONHOLD,DEFAULT,USER_ID: '200dc7711a049a0' AMOUNT: '3.233572304993E8' SRC_SYSTEM: 'LIC' TICKER: 'VRTX',MERRILL EDGE,BROADRIDGE,1889675,Barclays,CLEAR,2018-08-17 07:16:09.885,Debt,8216821,ACCOUNT_NUMBER: '1f8db338ca72708' APP_NAME: 'BLOOMBERG' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Futures',BROKER: '871' TRADE_ID: '35a4ef73' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Debt',248a8b767ffdcc8,7232996.534595876,NYSE,AML,1ac44f91b354164,9.44,2018-12-15,VANGUARD TOTAL,79.4533,PUT,SELL,244bd3fd6861930,17401963bf5bfbb,1
1ebb1c07a5bd150,FACTSET,207573da8fd3060,1aabf3b9dd13ed8,Credit Suisse,314,86,LEGACY,CXLCONF,Cash,ULTA,GBP,160.7428,683365,109846003.52,44,PASS,true,CANCELLED,35a4ef79,2018-09-23 02:47:10.562,BUY STOP,,REJECTED,RISK,USER_ID: '207573da8fd3060' AMOUNT: '1.09846003522E8' SRC_SYSTEM: 'LEGACY' TICKER: 'ULTA',VANGUARD,IB,6624461,Agricultural Bank of China,CLEAR,2018-07-19 02:47:10.562,Liquidation,3546926,ACCOUNT_NUMBER: '1ebb1c07a5bd150' APP_NAME: 'FACTSET' INST_NAME: 'Credit Suisse' INSTRUMENT_TYPE: 'Cash',BROKER: '44' TRADE_ID: '35a4ef79' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Liquidation',1f8338dba4232c8,1137833.0267265863,CME,DERIVATIVES,291ab6a31702d90,8.24,2018-10-24,SPDR MIDCAP,158.0958,PUT,SELL,1b39a43f03e8314,1d70e824b7b32c8,1
28e548babffc9b0,BLOOMBERG,1c85ef44b6ec880,26a91d611d9c180,Santander,877,44,HORIZON,CXLREQ,Bond,FAST,CNY,49.5070,325050,16092250.35,232,PASS,true,DONE,35a4ef7a,2018-09-24 12:34:04.852,STOP,,APPROVED,RISK,USER_ID: '1c85ef44b6ec880' AMOUNT: '1.609225035E7' SRC_SYSTEM: 'HORIZON' TICKER: 'FAST',FIDELITY,IB,6749826,Deutsche Bank,CLEAR,2018-07-25 12:34:04.852,Debt,2785286,ACCOUNT_NUMBER: '28e548babffc9b0' APP_NAME: 'BLOOMBERG' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Bond',BROKER: '232' TRADE_ID: '35a4ef7a' TRADE_STATUS: 'DONE' EVENT_REASON: 'Debt',1dc657d53541878,7951043.263587891,PHLX,AML,1853bafb7d3e5b2,9.56,2018-10-24,FIDELITY SP500,50.4168,OTC,BUY,1a45ae15499c98c,26ac313025e80c0,1
1db210d5826fa10,FACTSET,17a44c31351f5ca,2751b6e145ff570,Goldman Sachs,534,62,LEGACY,FILLEDREQ,Option,MA,CHF,64.1728,426853,27392352.20,707,PASS,true,INPROCESS,35a4ef81,2018-09-23 09:35:08.184,BUY LIMIT,35a4eb36,APPROVED,MARGIN,USER_ID: '17a44c31351f5ca' AMOUNT: '2.73923521984E7' SRC_SYSTEM: 'LEGACY' TICKER: 'MA',MERRILL EDGE,OPTIONS PLACE,5648060,Santander,CLEAR,2018-09-08 09:35:08.184,Retirement,7657306,ACCOUNT_NUMBER: '1db210d5826fa10' APP_NAME: 'FACTSET' INST_NAME: 'Goldman Sachs' INSTRUMENT_TYPE: 'Option',BROKER: '707' TRADE_ID: '35a4ef81' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Retirement',1d78e6ac00be0b8,1552532.5561194797,AMEX,DERIVATIVES,237164690e522e0,4.75,2018-12-10,ISHARES FUTURES,63.8829,ETC,SELL,1b041ffae59bc10,2a7b8e731a0be90,1
1fb3702a4c70018,BLOOMBERG,2437d1f9de84e90,267ee53061d1880,HSBC,39,74,DCC,CXLCONF,Stock,GLW,EUR,136.9543,449755,61595881.20,476,PASS,true,DONE,35a4ef81,2018-09-23 09:35:08.184,STOP,35a4eb36,REJECTED,RISK,USER_ID: '2437d1f9de84e90' AMOUNT: '6.15958811965E7' SRC_SYSTEM: 'DCC' TICKER: 'GLW',ETRADE,OPTIONS PRO,5026878,Bank of America,REJECT,2018-09-16 09:35:08.184,Investment,8830928,ACCOUNT_NUMBER: '1fb3702a4c70018' APP_NAME: 'BLOOMBERG' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Stock',BROKER: '476' TRADE_ID: '35a4ef81' TRADE_STATUS: 'DONE' EVENT_REASON: 'Investment',2b18c9bb652d8d0,8946241.177939493,PHLX,REGULATORY,1812aa26b75dff9,12.95,2018-10-21,ISHARES FUTURES,138.8423,OTC,HOLD,2153ca1ed8939b8,1c3b0f30943af98,1
1cb65da4045c960,THOMSON REUTERS,22ed923bfc455f0,2046f042580c960,Agricultural Bank of China,805,44,HORIZON,NEWREQ,Futures,ABBV,CNY,152.6205,395636,60382164.14,786,PASS,true,CANCELLED,35a4ef81,2018-09-23 09:35:08.184,STOP,35a4eb36,DEFERRED,DEFAULT,USER_ID: '22ed923bfc455f0' AMOUNT: '6.0382164138E7' SRC_SYSTEM: 'HORIZON' TICKER: 'ABBV',ETRADE,IB,7603085,Bank of America,WITHDRAW,2018-07-24 09:35:08.184,Liquidation,8089158,ACCOUNT_NUMBER: '1cb65da4045c960' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Futures',BROKER: '786' TRADE_ID: '35a4ef81' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Liquidation',17794315cace063,9422076.035364887,NYSE,AML,22baebde05a0388,9.73,2018-12-17,ISHARES FUTURES,160.6825,CALL,BUY,175b7db346efcf1,2b5d8ea6f4241a0,1
28986b63e62f6b0,THOMSON REUTERS,1f912c7ff2030f8,2046f042580c960,Agricultural Bank of China,737,12,HORIZON,MODREQ,Option,LOW,CAD,126.5166,706983,89445085.42,26,CANCELLED,true,INPROCESS,35a4ef82,2018-09-24 05:37:24.438,BUY LIMIT,35a4e96b,APPROVED,RISK,USER_ID: '1f912c7ff2030f8' AMOUNT: '8.94450854178E7' SRC_SYSTEM: 'HORIZON' TICKER: 'LOW',BLOOMBERG,OPTIONS PRO,1034569,TD,WITHDRAW,2018-08-06 05:37:24.438,Liquidation,4119674,ACCOUNT_NUMBER: '28986b63e62f6b0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Option',BROKER: '26' TRADE_ID: '35a4ef82' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Liquidation',20176360be487d0,6520789.660354137,NASDAQ,DERIVATIVES,1e704f19527f338,8.57,2018-11-24,SPDR MIDCAP,120.1365,CALL,SUSPEND,20910f5eff2e720,27f03cb4318eda0,1
2b462022525d0b0,BLOOMBERG,2578ba20d829ea8,1aabf3b9dd13ed8,Credit Suisse,857,67,LEGACY,MODCONF,Futures,DOV,EUR,121.5350,29229,3552346.52,283,FAIL,true,SETTLED,35a4ef82,2018-09-24 05:37:24.438,MARKET,35a4e96b,REJECTED,DEFAULT,USER_ID: '2578ba20d829ea8' AMOUNT: '3552346.515' SRC_SYSTEM: 'LEGACY' TICKER: 'DOV',MERRILL EDGE,OPTIONS PRO,9349461,UBS,APPROVE,2018-06-28 05:37:24.438,Liquidation,1983286,ACCOUNT_NUMBER: '2b462022525d0b0' APP_NAME: 'BLOOMBERG' INST_NAME: 'Credit Suisse' INSTRUMENT_TYPE: 'Futures',BROKER: '283' TRADE_ID: '35a4ef82' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',2ba3395a2c508c0,4617574.695165641,ISE,BANK,2643a236604e280,8.58,2018-10-24,ISHARES FUTURES,120.4795,ETC,BUY,2296d5198250a78,257ba2ced3cebf0,1
20fd04021588cf8,THOMSON REUTERS,1cac6bccc61f6a4,1a4017d926f154c,Wells Fargo,614,36,DCC,FILLEDREQ,Bond,TRV,AUD,32.5838,696427,22692238.08,554,CANCELLED,true,DONE,35a4ef83,2018-09-27 07:14:34.341,SELL LIMIT,35a4ed9c,APPROVED,MARGIN,USER_ID: '1cac6bccc61f6a4' AMOUNT: '2.26922380826E7' SRC_SYSTEM: 'DCC' TICKER: 'TRV',FIDELITY,BROADRIDGE,1959926,BNP Paribas,APPROVE,2018-09-17 07:14:34.341,Consolidation,5072857,ACCOUNT_NUMBER: '20fd04021588cf8' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Wells Fargo' INSTRUMENT_TYPE: 'Bond',BROKER: '554' TRADE_ID: '35a4ef83' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',215e51c4b8430c8,4351025.286466277,NSX,DERIVATIVES,24f3b3c8de60028,2.82,2018-10-03,ISHARES FUTURES,34.2437,PUT,HOLD,1b82b1067d71428,19059359211d0e6,1
23fa6413f2addd0,FACTSET,1d87a2cf991676c,27285f263a6a370,RBC,677,88,LIC,NEWCONF,Stock,ALB,SEK,31.1368,639296,19905631.69,836,FAIL,true,SUBMITTED,35a4ef83,2018-09-27 07:14:34.341,BUY STOP,35a4ed9c,REJECTED,MARGIN,USER_ID: '1d87a2cf991676c' AMOUNT: '1.99056316928E7' SRC_SYSTEM: 'LIC' TICKER: 'ALB',VANGUARD,OPTIONS PRO,9997321,Bank of China,DEFER,2018-08-21 07:14:34.341,Liquidation,7076810,ACCOUNT_NUMBER: '23fa6413f2addd0' APP_NAME: 'FACTSET' INST_NAME: 'RBC' INSTRUMENT_TYPE: 'Stock',BROKER: '836' TRADE_ID: '35a4ef83' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Liquidation',2c4857e5906aeb0,7810407.094089854,CHX,BANK,1797fda423754d1,7.70,2018-11-22,FIDELITY SP500,33.7468,CALL,SUSPEND,2296d5198250a78,2414c5a86f86718,1
2b3bfd2621de800,CAPIQ,1a1ad5aafe8d63c,18ff792a77871ac,Capital One,153,45,FRONTIER,CXLCONF,Option,XL,CNY,187.6360,526842,98854525.51,63,CANCELLED,true,CANCELLED,35a4ef83,2018-09-27 07:14:34.341,STOP,35a4ed9c,REJECTED,CASH,USER_ID: '1a1ad5aafe8d63c' AMOUNT: '9.8854525512E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'XL',ETRADE,IB,3168747,Santander,DEFER,2018-09-02 07:14:34.341,Investment,1336461,ACCOUNT_NUMBER: '2b3bfd2621de800' APP_NAME: 'CAPIQ' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Option',BROKER: '63' TRADE_ID: '35a4ef83' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Investment',26c71a31adedb40,8431586.520338586,CBOE,AML,17ed920f6b239e8,3.29,2018-10-22,VANGUARD TOTAL,173.0592,CALL,SUSPEND,27d85a229adbf20,23968b3fa403448,1
20c64eaee4d7f48,THOMSON REUTERS,183a44d121e91a4,2046f042580c960,Agricultural Bank of China,548,95,FRONTIER,MODREQ,Cash,WHR,AUD,192.5034,767504,147747129.51,248,PASS,true,SETTLED,35a4ef83,2018-09-27 07:14:34.341,SELL STOP,35a4ed9c,REJECTED,MARGIN,USER_ID: '183a44d121e91a4' AMOUNT: '1.477471295136E8' SRC_SYSTEM: 'FRONTIER' TICKER: 'WHR',MERRILL EDGE,BROADRIDGE,3685030,China Construction Bank,CLEAR,2018-07-19 07:14:34.341,Debt,7270822,ACCOUNT_NUMBER: '20c64eaee4d7f48' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Cash',BROKER: '248' TRADE_ID: '35a4ef83' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Debt',21c892ba8c9ace0,6142337.58607076,NASDAQ,REGULATORY,237164690e522e0,10.97,2018-09-28,SPDR MIDCAP,174.5859,ETC,HOLD,22d0350373111e8,1f4d532a0d21650,1
2b3bfd2621de800,FACTSET,1a1ad5aafe8d63c,1ee9018c01e7da0,BNP Paribas,65,68,LIC,MODREQ,Futures,UNM,MXN,198.7361,24976,4963632.83,652,PASS,true,SUBMITTED,35a4ef85,2018-09-25 10:57:41.581,BUY LIMIT,35a4ecc4,APPROVED,CASH,USER_ID: '1a1ad5aafe8d63c' AMOUNT: '4963632.8336' SRC_SYSTEM: 'LIC' TICKER: 'UNM',ETRADE,IB,8806757,Citi,WITHDRAW,2018-09-13 10:57:41.581,Debt,5682433,ACCOUNT_NUMBER: '2b3bfd2621de800' APP_NAME: 'FACTSET' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Futures',BROKER: '652' TRADE_ID: '35a4ef85' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',27b41511e952a40,542835.2859654911,PHLX,DERIVATIVES,2b6650adb4ea800,9.90,2018-12-30,FIDELITY SP500,199.2628,CALL,BUY,237ece150cd7c98,1c7cdc416b150c4,1
268361ae9861030,THOMSON REUTERS,2b810a4c36a25e0,246d3dde5330110,Bradesco,400,79,DCC,MODCONF,Bond,LUK,SEK,151.1596,390311,58999254.64,138,CANCELLED,true,SUBMITTED,35a4ef86,2018-09-23 04:36:42.914,SELL STOP,35a4ec7f,DEFERRED,RISK,USER_ID: '2b810a4c36a25e0' AMOUNT: '5.89992546356E7' SRC_SYSTEM: 'DCC' TICKER: 'LUK',MERRILL EDGE,BROADRIDGE,8782359,Bank of America,DEFER,2018-07-08 04:36:42.914,Debt,4031605,ACCOUNT_NUMBER: '268361ae9861030' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Bradesco' INSTRUMENT_TYPE: 'Bond',BROKER: '138' TRADE_ID: '35a4ef86' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',22efbe301e54e08,2966557.0580044147,BSE,AML,1f579f6a975d5d0,2.02,2018-11-06,ISHARES FUTURES,160.4711,OTC,SELL,26767b629593430,201d454af943f20,1
27c5d01cda76260,BLOOMBERG,237c56653a19600,225e5d141cf1638,Citi,356,58,HORIZON,FILLEDREQ,Bond,USB,EUR,154.0209,415287,63962887.47,427,CANCELLED,true,SETTLED,35a4ef87,2018-09-27 09:58:40.952,BUY LIMIT,35a4eba6,DEFERRED,MARGIN,USER_ID: '237c56653a19600' AMOUNT: '6.39628874692E7' SRC_SYSTEM: 'HORIZON' TICKER: 'USB',FIDELITY,BROADRIDGE,2827495,Goldman Sachs,APPROVE,2018-07-07 09:58:40.952,Liquidation,5014422,ACCOUNT_NUMBER: '27c5d01cda76260' APP_NAME: 'BLOOMBERG' INST_NAME: 'Citi' INSTRUMENT_TYPE: 'Bond',BROKER: '427' TRADE_ID: '35a4ef87' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',23992856d9452f0,514907.1233662222,NASDAQ,AML,1d04b33e332d5b4,2.59,2018-11-06,VANGUARD TOTAL,50.0117,CALL,BUY,1cac5ab9d635520,247b7a23d0ac408,1
268361ae9861030,BLOOMBERG,2b810a4c36a25e0,1ee9018c01e7da0,BNP Paribas,202,71,LEGACY,CXLREQ,Bond,CMI,CAD,18.3835,463118,8513729.75,268,CANCELLED,true,INPROCESS,35a4ef88,2018-09-23 12:43:09.715,BUY STOP,35a4ed57,REJECTED,RISK,USER_ID: '2b810a4c36a25e0' AMOUNT: '8513729.753' SRC_SYSTEM: 'LEGACY' TICKER: 'CMI',VANGUARD,IB,2845096,HSBC,REJECT,2018-09-22 12:43:09.715,Debt,1717007,ACCOUNT_NUMBER: '268361ae9861030' APP_NAME: 'BLOOMBERG' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Bond',BROKER: '268' TRADE_ID: '35a4ef88' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Debt',1840561391f18d4,2222859.558558256,CBOE,DERIVATIVES,293cab8a13245c0,12.13,2018-12-20,VANGUARD TOTAL,17.8485,OTC,HOLD,1c4c6ecf6db37bc,195f3ea1db1e296,1
